id,remark,sex,age_range,dept,account_type,company_code,ria_nickname,district,zichao,yewu,chongzhi,jiaofei,baoxiu,yehuaqi,fankui
1290,1,0,3,0,0,4,1,6,36,0,0,11,0,0,0
1291,1,1,2,0,0,4,1,2,10,0,0,4,0,0,0
1292,1,0,5,0,0,2,3,14,6,0,0,2,0,0,0
1293,1,0,3,0,0,4,0,2,14,0,0,21,0,0,0
1294,1,0,2,0,0,4,0,2,7,0,0,14,0,0,0
1295,1,0,2,0,0,4,1,2,14,0,0,3,0,0,0
1296,1,0,3,0,0,4,1,2,11,0,0,13,0,0,0
1297,1,0,2,0,0,4,0,2,21,0,0,3,0,0,0
1298,1,0,4,0,0,4,0,4,7,0,0,0,0,0,0
1299,1,0,5,0,0,4,0,7,10,0,0,20,0,0,0
1300,1,0,2,0,0,4,1,6,8,0,0,1,0,0,0
1301,1,1,4,0,0,4,0,2,10,0,0,6,0,0,0
1302,1,0,2,0,0,4,1,7,7,0,0,0,0,0,0
1303,1,0,3,0,0,4,0,6,9,0,0,1,0,0,0
1304,1,0,3,0,0,4,1,2,17,1,0,20,0,0,0
1305,1,0,2,0,0,4,1,2,6,0,0,1,0,0,0
1306,1,1,3,0,0,4,1,6,9,0,0,1,0,0,0
1307,1,0,3,0,0,4,1,6,12,0,0,5,0,0,0
1308,1,1,2,0,0,4,1,6,13,0,0,0,0,0,0
1309,1,1,2,0,0,4,1,6,9,0,0,10,0,0,0
1310,1,0,2,0,0,4,1,2,9,0,0,7,0,0,1
1311,1,0,2,0,0,4,1,1,6,0,0,2,0,0,0
1312,1,0,3,0,0,4,1,6,8,1,0,5,0,0,0
1313,2,1,4,0,0,4,0,7,11,0,0,3,0,0,3
1314,1,0,4,0,0,4,1,7,7,0,0,12,0,0,0
1315,1,1,2,0,0,4,1,14,7,0,0,6,0,0,0
1316,1,1,3,0,0,4,0,6,10,0,0,10,0,0,0
1317,1,0,4,0,0,4,0,2,12,0,0,3,0,0,0
1318,1,1,2,0,0,4,1,2,16,0,0,0,0,0,0
1319,1,1,4,0,0,4,1,1,10,0,0,11,0,0,0
1320,1,0,3,0,0,4,3,9,16,0,1,3,0,0,1
1321,1,0,2,0,0,4,1,1,10,0,0,21,0,0,0
1322,1,0,2,0,0,4,1,2,11,0,0,0,0,0,0
1323,1,0,3,0,0,4,1,2,9,0,0,14,0,0,0
1324,1,1,3,0,0,4,1,13,9,0,0,0,0,0,0
1325,1,0,5,0,0,4,1,6,11,2,0,4,0,0,0
1326,1,0,2,0,0,4,3,6,33,0,0,2,0,0,0
1327,1,0,5,0,0,4,1,7,16,0,0,3,0,0,0
1328,1,0,4,0,0,4,1,2,6,0,0,4,0,0,0
1329,1,1,3,0,0,4,1,6,33,0,0,2,0,0,0
1330,1,1,3,0,0,4,1,2,9,0,0,8,0,0,0
1331,1,1,3,0,0,4,1,6,16,0,0,0,0,0,0
1332,1,0,4,0,0,4,0,1,14,0,0,1,0,0,0
1333,1,0,2,0,0,4,1,6,10,0,0,3,0,0,0
1334,1,0,4,0,0,4,0,1,6,0,0,4,0,0,0
1335,1,0,4,0,0,4,1,14,12,0,1,1,0,0,0
1336,1,0,4,0,0,4,1,1,9,0,0,16,0,0,0
1337,1,1,2,0,0,4,1,2,8,0,0,14,0,0,0
1338,1,0,3,0,0,4,0,2,17,0,0,3,0,0,0
1339,1,0,2,0,0,4,0,1,11,0,0,6,0,0,0
1340,1,0,5,0,0,4,0,6,14,0,1,6,1,0,1
1341,1,0,3,0,0,4,0,6,10,0,0,10,0,0,0
1342,1,1,2,0,0,4,0,2,15,0,0,0,0,0,0
1343,1,0,2,0,0,4,1,2,10,1,0,0,0,0,0
1344,1,0,1,0,0,4,0,1,16,3,0,1,0,0,0
1345,1,0,4,0,0,4,1,5,16,1,0,23,0,0,0
1346,1,0,2,0,0,4,1,14,10,0,0,2,0,0,0
1347,1,1,5,0,0,4,2,7,12,0,0,14,0,0,0
1348,1,0,5,0,0,4,1,2,9,0,0,12,0,0,0
1349,1,1,2,0,0,4,1,2,13,0,0,10,0,0,0
1350,1,0,3,0,0,4,1,2,8,0,0,1,0,0,0
1351,1,0,5,0,0,4,0,14,10,0,0,0,0,0,0
1352,1,0,3,0,0,4,0,6,7,0,0,17,0,0,0
1353,1,0,2,0,0,4,1,14,12,0,0,18,0,0,0
1354,1,0,2,0,0,4,0,7,7,0,0,1,0,0,0
1355,1,0,2,0,0,4,1,6,10,0,0,0,0,0,0
1356,1,0,2,0,0,4,0,2,13,0,0,1,0,0,0
1357,1,1,5,0,0,4,2,2,8,0,0,3,0,0,0
1358,1,1,4,0,0,4,0,14,15,0,0,1,0,0,0
1359,1,1,3,0,0,4,1,1,14,0,0,2,0,0,0
1360,1,0,5,0,0,4,1,7,16,0,0,10,0,0,0
1361,1,1,1,0,0,4,1,2,6,0,0,0,0,0,0
1362,1,0,3,0,0,4,1,1,10,1,0,8,0,0,0
1363,1,0,3,0,0,4,1,1,12,0,0,3,0,0,0
1364,1,0,2,0,0,4,0,7,13,0,0,1,0,0,0
1365,1,1,3,0,0,4,1,2,7,0,0,3,0,0,0
1366,1,0,3,0,0,4,0,6,9,0,0,1,0,0,0
1367,1,0,5,0,0,4,0,6,8,0,0,0,0,0,0
1368,1,0,3,0,0,4,1,2,6,0,0,0,0,0,0
1369,1,1,2,0,0,4,0,6,9,0,1,12,0,0,0
1370,1,0,3,0,0,4,0,2,15,0,0,5,0,0,0
1371,1,0,4,0,0,4,0,2,13,1,0,0,0,0,0
1372,1,0,2,0,0,4,1,6,6,0,0,4,0,0,0
1373,1,1,4,0,0,4,1,7,9,0,0,3,0,0,0
1374,1,0,2,0,0,4,0,2,15,0,0,22,0,0,0
1375,1,0,2,0,0,4,1,6,6,0,0,17,0,0,0
1376,1,0,2,0,0,4,7,6,23,0,0,1,0,0,0
1377,1,0,2,0,0,4,1,1,10,1,0,0,0,0,0
1378,1,0,3,0,0,4,0,9,8,0,0,15,0,0,0
1379,1,0,4,0,0,4,0,2,7,0,0,3,0,0,0
1380,1,1,0,0,0,4,0,6,7,0,0,16,0,0,0
1381,1,0,3,0,0,4,1,7,12,0,0,23,0,0,0
1382,1,1,4,0,0,4,1,2,6,0,0,3,0,0,0
1383,1,0,4,0,0,4,1,6,15,1,0,27,0,0,0
1384,1,1,2,0,0,4,1,2,9,1,0,0,0,0,0
1385,1,1,3,0,0,4,1,2,17,0,0,0,0,0,0
1386,1,0,3,0,0,4,1,1,7,0,0,18,0,0,0
1387,1,1,2,0,0,3,1,8,14,1,0,0,0,0,0
1388,1,0,3,0,0,4,1,4,9,0,0,1,0,0,0
1389,1,0,2,0,0,4,1,1,13,0,0,4,0,0,0
1390,1,0,1,0,0,4,3,2,19,0,0,16,0,0,0
1391,1,1,5,0,0,4,1,6,9,0,0,1,0,0,0
1392,1,1,3,0,0,4,0,14,14,0,0,6,0,0,0
1393,1,0,3,0,0,4,1,1,10,0,0,17,0,0,0
1394,1,1,2,0,0,4,1,1,18,1,0,11,0,0,1
1395,1,0,3,0,0,4,0,6,8,0,0,0,0,0,0
1396,1,0,3,0,0,4,1,1,15,0,0,4,0,0,0
1397,1,0,5,0,0,4,1,7,12,0,0,2,0,0,0
1398,1,1,2,0,0,4,1,12,11,0,0,7,0,0,0
1399,1,1,4,0,0,4,1,14,16,0,0,21,0,0,0
1400,1,0,4,0,0,4,0,2,14,0,0,14,0,0,0
1401,1,0,3,0,0,4,1,1,8,0,0,4,0,0,0
1402,1,0,4,0,0,4,1,2,10,0,0,16,0,0,0
1403,1,0,4,0,0,4,1,2,9,0,0,5,0,0,0
1404,1,0,2,0,0,4,1,1,9,1,0,0,0,0,0
1405,1,0,4,0,0,4,0,7,13,0,0,8,0,0,0
1406,1,0,2,0,0,4,0,2,7,0,0,0,0,0,0
1407,1,1,4,0,0,4,0,14,6,0,0,2,0,0,0
1408,1,0,3,0,0,4,0,14,6,0,0,2,0,0,0
1409,1,0,2,0,0,4,1,1,8,0,0,0,1,0,0
1410,1,1,3,0,0,4,1,6,7,0,0,4,0,0,0
1411,1,0,2,0,0,4,0,1,8,0,0,0,0,0,0
1412,0,0,3,0,0,4,0,14,6,0,0,3,0,0,0
1413,1,0,3,0,0,4,1,2,7,0,0,2,0,0,0
1414,1,0,2,0,0,4,1,1,16,0,0,13,0,0,0
1415,1,1,2,0,0,4,1,2,12,0,0,2,0,0,0
1416,1,1,1,0,0,4,1,7,11,0,0,1,0,0,0
1417,1,0,4,0,0,4,1,14,8,0,0,21,0,0,1
1418,1,0,5,0,0,4,1,6,12,0,0,2,0,0,0
1419,1,0,2,0,0,4,0,1,6,0,0,6,0,0,0
1420,1,0,5,0,0,4,1,6,14,0,0,18,0,0,0
1421,1,0,5,0,0,4,0,7,12,0,0,2,0,0,0
1422,1,0,3,0,0,4,1,2,6,0,0,10,0,0,0
1423,1,1,5,0,0,4,1,7,13,0,0,7,0,0,0
1424,1,1,2,0,0,4,1,14,11,0,0,20,0,0,0
1425,1,0,3,0,0,4,1,14,16,0,0,0,0,0,0
1426,1,0,5,0,0,4,1,7,34,0,0,28,0,0,0
1427,1,0,3,0,0,4,0,2,12,0,0,1,0,0,1
1428,1,1,2,0,0,4,1,6,9,0,0,2,0,0,0
1429,1,0,2,0,0,4,1,7,13,0,0,13,0,0,0
1430,1,0,5,0,0,4,0,2,10,0,0,7,0,0,0
1431,1,0,4,0,0,4,1,7,9,0,0,14,0,0,0
1432,1,0,1,0,0,4,7,1,10,0,0,11,0,0,0
1433,1,0,2,0,0,4,0,7,9,0,0,4,0,0,0
1434,1,0,4,0,0,4,0,6,12,0,0,4,0,0,0
1435,1,1,2,0,0,4,1,4,8,0,0,0,0,0,0
1436,1,1,3,0,0,4,1,1,6,0,0,0,0,0,0
1437,1,0,2,0,0,4,1,14,8,0,0,17,0,0,0
1438,1,0,3,0,0,4,2,1,8,0,0,12,0,0,0
1439,1,0,3,0,0,4,1,2,9,0,0,2,0,0,0
1440,1,0,3,0,0,4,0,7,13,0,0,10,0,0,0
1441,1,0,2,0,0,4,4,6,15,0,0,11,0,0,0
1442,1,0,2,0,0,4,0,6,17,0,0,3,0,0,0
1443,1,0,3,0,0,4,1,6,15,0,0,5,0,0,0
1444,1,1,3,0,0,4,1,1,7,0,0,3,0,0,0
1445,1,1,2,0,0,4,1,7,9,0,0,9,0,0,0
1446,1,0,4,0,0,4,1,2,14,1,0,1,0,0,0
1447,1,0,2,0,0,4,1,14,7,0,0,1,0,0,0
1448,1,0,2,0,0,4,1,2,6,0,0,1,0,0,0
1449,1,1,3,0,0,4,1,1,7,0,0,11,0,0,0
1450,1,1,5,0,0,4,3,7,17,0,0,2,0,0,0
1451,1,1,5,0,0,4,4,1,9,0,0,6,0,0,0
1452,1,1,3,0,0,4,0,2,7,0,0,12,0,0,0
1453,1,1,5,0,0,4,0,14,11,0,0,15,0,0,0
1454,1,0,3,0,0,4,1,6,15,0,0,1,0,0,0
1455,1,1,2,0,0,4,1,2,15,0,0,3,0,0,0
1456,1,1,2,0,0,4,1,6,10,0,0,6,0,0,0
1457,1,1,3,0,0,4,1,1,11,0,0,22,0,0,0
1458,1,0,3,0,0,4,0,6,11,0,0,8,0,0,0
1459,1,0,2,0,0,4,1,1,12,0,0,15,0,0,0
1460,1,1,2,0,0,4,1,1,6,0,0,4,0,0,0
1461,1,0,3,0,0,4,3,14,27,0,0,17,0,0,0
1462,1,0,2,0,0,4,0,14,8,0,0,4,0,0,0
1463,1,0,2,0,0,4,1,6,14,0,0,1,0,0,0
1464,1,0,2,0,0,4,4,1,10,0,0,16,0,0,0
1465,2,1,4,0,0,4,0,6,14,4,0,1,0,0,0
1466,1,0,3,0,0,4,0,14,6,0,0,14,0,0,0
1467,1,0,2,0,0,4,0,7,8,0,0,0,0,0,0
1468,1,0,3,0,0,4,1,14,8,0,0,3,0,0,0
1469,1,1,4,0,0,4,1,2,17,0,0,7,0,0,0
1470,1,1,3,0,0,4,0,1,13,0,0,6,0,0,0
1471,1,0,5,0,0,4,0,2,7,0,0,8,0,0,0
1472,1,0,3,0,0,4,1,14,16,0,0,11,0,0,0
1473,1,0,5,0,0,4,1,1,7,0,0,1,0,0,0
1474,1,0,5,0,0,4,3,14,8,0,0,5,0,0,1
1475,1,0,2,0,0,4,1,7,10,0,0,0,0,0,0
1476,1,0,4,0,0,4,0,6,8,0,0,2,0,0,0
1477,1,0,4,0,0,4,2,2,15,0,0,5,0,0,0
1478,1,0,2,0,0,4,2,4,6,0,0,5,0,0,0
1479,1,0,2,0,0,4,0,14,6,0,0,5,0,0,0
1480,1,1,5,0,0,4,1,14,5,1,0,20,0,0,0
1481,1,0,2,0,0,4,1,7,6,0,0,1,0,0,0
1482,1,0,2,0,0,4,1,1,9,0,0,15,0,0,0
1483,2,0,5,0,0,4,1,7,23,0,0,3,0,0,1
1484,1,1,2,0,0,4,1,2,10,0,0,17,0,0,0
1485,1,1,1,0,0,4,0,2,12,0,0,2,0,0,0
1486,1,0,4,0,0,4,3,2,6,0,0,11,0,0,0
1487,1,0,2,0,0,4,1,6,9,0,0,0,1,0,0
1488,1,1,2,0,0,4,0,4,14,0,0,1,0,0,0
1489,1,0,2,0,0,4,0,15,16,0,1,0,0,0,1
1490,1,0,3,0,0,4,1,7,12,0,0,1,0,0,0
1491,1,0,2,0,0,4,1,1,7,0,0,1,0,0,0
1492,1,0,3,0,0,4,1,7,7,0,0,13,0,0,0
1493,1,0,2,0,0,4,1,1,11,0,0,0,0,0,0
1494,1,0,2,0,0,4,1,2,13,0,0,19,0,0,0
1495,1,1,3,0,0,4,1,1,15,1,0,14,0,0,0
1496,2,0,2,0,0,4,0,2,0,0,8,91,0,0,1
1497,1,0,3,0,0,4,0,2,13,0,0,5,0,0,0
1498,1,0,4,0,0,4,4,1,14,0,0,0,0,0,0
1499,1,1,5,0,0,4,0,2,7,0,0,5,0,0,0
1500,1,0,3,0,0,4,1,2,15,0,0,18,0,0,0
1501,1,1,3,0,0,4,1,2,14,1,0,1,0,0,1
1502,1,0,3,0,0,4,0,2,13,0,0,1,0,0,0
1503,1,1,5,0,0,4,0,1,15,0,0,5,0,0,0
1504,2,0,2,0,0,4,1,7,11,0,0,3,0,0,0
1505,1,1,2,0,0,4,1,2,15,0,0,1,0,0,0
1506,1,0,2,0,0,4,1,2,10,0,0,4,0,0,0
1507,1,0,4,0,0,4,1,1,13,0,0,12,0,0,0
1508,1,0,3,0,0,4,1,6,6,0,0,14,0,0,0
1509,1,0,4,0,0,4,1,2,6,0,0,2,0,0,0
1510,1,0,5,0,0,4,3,6,15,0,0,6,0,0,0
1511,1,0,3,0,0,4,1,6,10,0,0,0,0,0,0
1512,1,0,3,0,0,4,1,14,13,0,0,8,0,0,1
1513,1,0,4,0,0,4,1,1,7,0,0,2,0,0,0
1514,1,0,5,0,0,4,1,6,19,0,0,10,0,0,0
1515,1,1,5,0,0,4,0,1,11,0,0,10,0,0,0
1516,1,0,2,0,0,4,1,2,10,0,0,4,0,0,0
1517,1,1,3,0,0,4,0,14,7,0,0,4,0,0,0
1518,1,1,2,0,0,4,1,7,13,0,0,2,0,0,0
1519,1,0,2,0,0,4,1,1,10,0,0,0,0,0,0
1520,1,1,2,0,0,4,2,2,10,0,0,10,0,0,0
1521,1,0,5,0,0,4,1,2,14,0,0,13,1,0,0
1522,1,0,5,0,0,4,1,2,8,0,0,7,0,0,0
1523,1,0,2,0,0,4,1,6,8,0,0,12,0,0,0
1524,1,0,3,0,0,4,0,14,13,0,0,0,0,0,0
1525,2,0,2,0,0,4,0,7,18,0,0,0,0,0,0
1526,1,0,2,0,0,4,0,14,8,0,0,7,0,0,0
1527,1,0,4,0,0,4,1,1,6,0,0,0,0,0,0
1528,1,0,3,0,0,4,1,6,7,0,0,2,0,0,0
1529,1,1,5,0,0,4,1,6,31,0,0,0,0,0,0
1530,1,0,1,0,0,4,0,1,11,0,0,2,0,0,0
1531,1,0,2,0,0,4,1,4,11,0,0,0,0,0,0
1532,1,1,2,0,0,4,0,6,12,0,0,8,0,0,0
1533,1,1,3,0,0,4,1,7,10,0,0,3,0,0,0
1534,1,0,2,0,0,4,1,6,20,0,0,2,0,0,0
1535,1,0,3,0,0,4,1,14,13,0,0,19,0,0,0
1536,2,1,5,0,0,4,7,1,10,0,0,1,0,0,0
1537,1,1,2,0,0,4,1,6,14,0,0,19,0,0,0
1538,1,0,5,0,0,4,3,1,8,0,0,7,0,0,0
1539,1,0,3,0,0,4,0,1,12,0,0,0,0,0,0
1540,1,0,2,0,0,4,0,7,6,0,0,3,1,0,0
1541,1,1,3,0,0,4,0,14,8,0,0,1,0,0,0
1542,1,0,2,0,0,4,1,2,15,0,0,0,0,0,0
1543,1,0,2,0,0,4,1,12,8,0,0,0,0,0,0
1544,2,1,3,0,0,4,1,14,6,0,1,2,0,0,0
1545,1,1,2,0,0,4,1,6,15,0,0,6,0,0,0
1546,1,0,3,0,0,4,0,2,6,0,0,0,0,0,0
1547,1,0,2,0,0,4,1,1,8,0,0,6,0,0,0
1548,1,0,4,0,0,4,1,2,16,0,0,2,0,0,2
1549,1,0,2,0,0,4,1,1,13,1,0,0,0,0,0
1550,1,0,2,0,0,4,1,6,25,0,0,0,0,0,1
1551,1,1,3,0,0,4,0,2,16,0,0,2,0,0,2
1552,1,0,4,0,0,4,1,4,12,0,0,17,0,0,1
1553,1,0,2,0,0,4,1,2,13,0,0,5,0,0,0
1554,1,1,4,0,0,4,1,2,12,0,0,5,0,0,0
1555,1,0,2,0,0,4,1,1,6,0,0,7,0,0,0
1556,1,1,3,0,0,4,3,6,7,0,0,16,0,0,0
1557,1,0,2,0,0,4,1,2,12,0,0,8,0,0,0
1558,1,0,2,0,0,4,0,6,12,1,0,0,0,0,0
1559,1,1,3,0,0,4,1,7,7,0,0,0,0,0,0
1560,2,0,2,0,0,4,2,7,14,0,0,4,0,0,0
1561,1,0,3,0,0,4,1,1,6,0,0,1,0,0,0
1562,1,1,4,0,0,4,0,2,9,0,0,0,0,0,0
1563,1,0,2,0,0,4,0,2,7,0,0,8,0,0,0
1564,1,0,2,0,0,4,0,2,10,1,0,0,0,0,0
1565,1,0,3,0,0,4,0,7,6,0,0,6,0,0,0
1566,1,0,3,0,0,4,1,2,11,0,0,0,0,0,0
1567,1,0,2,0,0,4,0,7,12,2,0,0,0,0,0
1568,1,0,5,0,0,4,0,6,30,0,0,2,0,0,1
1569,1,1,4,0,0,4,0,6,13,0,0,3,0,0,0
1570,1,0,2,0,0,4,1,6,27,1,0,7,0,0,0
1571,1,0,3,0,0,4,0,7,6,0,0,6,0,0,0
1572,1,0,2,0,0,4,1,2,14,0,0,0,0,0,0
1573,1,1,3,0,0,4,1,1,9,0,0,1,0,0,0
1574,1,1,3,0,0,4,0,2,8,1,0,2,0,0,0
1575,1,0,2,0,0,4,1,7,17,0,0,17,0,0,0
1576,1,1,4,0,0,4,1,2,14,0,0,2,0,0,0
1577,1,0,5,0,0,4,1,1,7,0,0,6,0,0,0
1578,1,1,3,0,0,4,1,7,11,0,0,2,0,0,0
1579,1,0,4,0,0,4,1,2,13,0,0,11,0,0,0
1580,1,1,5,0,0,4,1,1,14,0,0,3,0,0,0
1581,1,1,3,0,0,4,1,1,5,1,0,1,0,0,0
1582,1,1,5,0,0,4,3,2,17,0,0,1,0,0,1
1583,1,0,4,0,0,4,0,2,17,0,0,0,0,0,0
1584,1,0,2,0,0,4,1,2,9,0,0,3,0,0,0
1585,1,1,2,0,0,4,1,6,8,0,0,4,0,0,0
1586,1,1,2,0,0,4,1,6,12,0,0,17,0,0,0
1587,1,1,1,0,0,4,0,2,7,0,0,1,0,0,0
1588,1,0,3,0,0,4,4,7,9,0,0,19,0,0,0
1589,1,0,3,0,0,4,0,2,13,0,0,1,0,0,0
1590,1,0,1,0,0,4,1,7,28,1,0,0,0,0,0
1591,1,1,1,0,0,4,1,6,13,1,0,5,0,0,0
1592,1,1,4,0,0,4,3,2,9,0,0,1,0,0,2
1593,1,1,2,0,0,4,0,7,7,0,0,1,0,0,0
1594,1,0,3,0,0,4,1,6,7,0,0,7,0,0,0
1595,1,0,2,0,0,4,1,7,8,0,0,1,0,0,0
1596,1,0,4,0,0,4,1,6,8,0,0,14,0,0,0
1597,1,0,5,0,0,4,1,6,19,0,0,36,0,0,0
1598,1,0,2,0,0,4,0,7,10,0,0,7,0,0,0
1599,1,1,2,0,0,4,1,6,7,1,0,2,0,0,0
1600,1,0,2,0,0,4,0,2,6,0,0,4,0,0,0
1601,1,0,5,0,0,4,1,6,8,0,0,12,0,0,0
1602,1,1,5,0,0,4,0,7,15,0,0,16,0,0,1
1603,1,0,3,0,0,4,1,14,7,0,0,8,0,0,0
1604,1,0,5,0,0,4,7,2,10,0,0,4,0,0,0
1605,1,1,2,0,0,4,1,7,9,0,0,17,0,0,0
1606,1,0,1,0,0,4,0,2,14,0,0,1,0,0,0
1607,1,1,4,0,0,4,0,14,6,0,0,6,0,0,0
1608,1,1,2,0,0,4,1,6,12,0,0,0,0,0,0
1609,1,0,3,0,0,4,0,2,17,0,0,2,0,0,0
1610,1,0,5,0,0,4,1,2,7,0,0,2,0,0,0
1611,2,0,2,0,0,4,0,2,14,0,0,4,0,0,1
1612,1,0,2,0,0,4,1,2,11,0,0,4,0,0,0
1613,1,1,5,0,0,4,3,1,6,0,0,4,0,0,0
1614,1,0,2,0,0,4,0,2,11,0,0,0,0,0,0
1615,1,0,3,0,0,4,1,2,14,0,0,10,0,0,0
1616,1,1,5,0,0,4,1,1,7,0,0,3,0,0,0
1617,1,0,2,0,0,4,1,14,10,0,0,2,0,0,0
1618,1,0,4,0,0,4,0,7,9,0,0,10,0,0,0
1619,1,1,2,0,0,4,1,2,14,0,0,18,0,0,0
1620,1,0,5,0,0,4,0,1,7,0,0,12,0,0,0
1621,1,0,3,0,0,4,0,2,7,0,0,2,0,0,0
1622,1,0,2,0,0,4,1,7,10,0,0,0,0,0,0
1623,1,1,3,0,0,4,1,2,17,0,0,0,0,0,0
1624,1,1,2,0,0,4,0,7,13,1,0,1,0,0,0
1625,1,0,3,0,0,4,0,7,9,0,0,1,0,0,0
1626,1,0,2,0,0,4,0,2,7,0,0,0,0,0,0
1627,1,0,2,0,0,4,1,2,10,0,0,15,0,0,0
1628,1,1,3,0,0,4,0,2,15,0,0,0,0,0,0
1629,1,0,4,0,0,4,0,7,16,0,0,1,0,0,0
1630,1,0,2,0,0,4,1,2,9,0,0,6,0,0,0
1631,1,1,1,0,0,4,1,2,11,0,0,0,0,0,0
1632,1,0,5,0,0,4,1,2,7,0,0,2,0,0,0
1633,1,0,3,0,0,4,0,14,11,0,0,0,0,0,0
1634,1,0,4,0,0,4,1,1,9,2,0,12,0,0,0
1635,1,1,2,0,0,4,1,2,10,0,0,0,0,0,0
1636,1,1,3,0,0,4,0,9,4,2,0,9,0,0,0
1637,1,0,4,0,0,4,5,6,6,0,0,11,0,0,0
1638,1,1,5,0,0,4,3,2,6,0,1,0,0,0,0
1639,1,1,2,0,0,4,1,2,7,0,0,3,0,0,0
1640,1,0,2,0,0,4,1,5,20,1,0,23,0,0,0
1641,1,0,3,0,0,4,1,2,16,0,1,3,0,0,1
1642,1,0,3,0,0,4,1,1,13,0,0,14,0,0,0
1643,1,1,3,0,0,4,0,6,11,0,0,7,0,0,0
1644,1,1,3,0,0,4,0,1,14,0,0,4,0,0,0
1645,1,1,2,0,0,4,1,14,13,0,0,4,0,0,0
1646,1,0,2,0,0,4,0,2,9,0,0,0,0,0,0
1647,1,0,2,0,0,4,2,6,12,0,0,4,0,0,0
1648,1,0,3,0,0,4,1,14,8,0,0,4,0,0,0
1649,1,1,5,0,0,4,7,7,10,0,0,5,0,0,0
1650,1,1,5,0,0,4,3,1,8,0,0,1,0,0,0
1651,1,1,4,0,0,4,1,2,14,0,0,2,0,0,0
1652,2,0,5,0,0,4,1,2,7,0,0,15,0,0,0
1653,1,1,3,0,0,4,1,1,8,0,0,0,0,0,0
1654,1,0,2,0,0,4,0,2,13,1,0,2,0,0,0
1655,1,0,5,0,0,4,1,2,6,0,0,0,0,0,0
1656,1,0,2,0,0,4,4,2,15,1,0,25,0,0,0
1657,1,0,3,0,0,4,1,2,14,1,0,20,0,0,0
1658,1,1,4,0,0,4,0,6,14,0,1,5,0,0,0
1659,1,0,2,0,0,4,0,7,8,0,0,4,0,0,0
1660,1,0,3,0,0,4,1,1,6,0,0,0,0,0,0
1661,1,0,2,0,0,4,0,2,12,0,0,20,0,0,0
1662,1,0,4,0,0,4,3,14,5,2,0,6,0,0,0
1663,1,1,2,0,0,4,1,6,7,0,0,1,0,0,0
1664,1,1,5,0,0,4,1,2,7,0,0,15,0,0,0
1665,1,1,2,0,0,4,1,14,7,0,0,1,0,0,0
1666,1,0,3,0,0,4,0,2,7,0,0,4,0,0,0
1667,1,1,5,0,0,4,5,2,11,0,0,1,0,0,0
1668,1,1,3,0,0,4,0,2,14,0,0,0,0,0,0
1669,1,0,3,0,0,4,1,7,11,0,0,2,0,0,0
1670,1,0,2,0,0,4,1,1,10,0,0,10,0,0,0
1671,1,0,2,0,0,4,1,6,25,0,0,0,0,0,0
1672,1,0,4,0,0,4,0,9,6,0,0,17,0,0,0
1673,1,0,2,0,0,4,1,6,8,0,0,3,0,0,0
1674,1,1,2,0,0,4,1,6,11,0,0,19,0,0,0
1675,1,0,3,0,0,4,1,6,8,0,0,7,0,0,0
1676,1,0,3,0,0,4,1,2,13,0,0,21,0,0,0
1677,2,0,3,0,0,4,1,7,12,0,0,1,0,0,0
1678,1,0,4,0,0,4,1,6,10,0,0,17,0,0,0
1679,1,0,3,0,0,4,1,1,13,0,0,2,0,0,0
1680,1,0,2,0,0,4,0,2,6,0,0,19,0,0,0
1681,1,0,4,0,0,4,1,2,11,0,0,13,0,0,0
1682,1,0,3,0,0,4,1,2,8,0,0,14,0,0,0
1683,1,0,2,0,0,3,2,4,7,0,0,9,0,0,0
1684,1,0,2,0,0,4,1,2,14,0,0,2,0,0,0
1685,1,1,3,0,0,4,0,1,8,0,0,0,0,0,0
1686,1,1,2,0,0,4,1,5,9,0,0,0,0,0,0
1687,1,0,2,0,0,4,0,2,7,0,0,5,0,0,0
1688,1,0,2,0,0,4,1,1,10,0,0,0,0,0,0
1689,1,0,5,0,0,4,1,6,12,0,0,12,0,0,0
1690,2,0,2,0,0,4,0,2,9,0,0,3,0,0,0
1691,1,1,2,0,0,4,1,15,8,0,0,16,0,0,0
1692,1,0,2,0,0,4,0,1,14,0,0,17,0,0,0
1693,1,0,3,0,0,4,0,6,6,0,0,2,0,0,0
1694,1,1,2,0,0,4,4,6,14,0,0,2,0,0,0
1695,1,0,4,0,0,4,1,6,14,0,0,1,0,0,0
1696,1,0,5,0,0,4,1,6,14,0,0,2,0,0,0
1697,1,0,5,0,0,4,0,6,18,0,0,9,0,0,0
1698,1,0,5,0,0,4,1,14,8,0,0,0,0,0,0
1699,1,1,2,0,0,4,2,2,13,0,0,1,0,0,0
1700,1,1,4,0,0,4,1,2,16,0,0,17,0,0,0
1701,1,0,2,0,0,4,1,2,8,0,0,1,0,0,0
1702,1,1,5,0,0,4,4,7,28,0,0,7,0,0,0
1703,1,0,5,0,0,4,1,7,15,0,0,19,0,0,0
1704,1,0,3,0,0,4,1,1,7,0,0,1,0,0,0
1705,1,1,3,0,0,4,0,2,13,0,0,3,0,0,2
1706,1,0,2,0,0,4,1,2,15,0,0,5,0,0,0
1707,1,0,3,0,0,4,2,1,18,0,0,2,0,0,0
1708,1,1,3,0,0,4,1,7,6,0,0,3,0,0,0
1709,1,1,3,0,0,4,1,2,6,0,0,8,0,0,0
1710,1,1,3,0,0,4,1,14,15,0,0,0,0,0,0
1711,1,0,2,0,0,4,1,6,12,0,0,2,0,0,0
